user,system,sentiment
낼 나 잘하겠지?,물론이지 운세 사이트에서 하는 일마다 다 잘되고 재산도 는대,0
나 잘 할 수 있게찌?,당연하지 운세를 검색해보니 여유와 자신감을 갖게되고 에너지와 행운이 상승한대!,0
나 잘 할 수 있게찌?,물론이지 운세 사이트에서 하는 일마다 다 잘되고 재산도 는대,0
나 낼 멋지게 하겠지?,당연하지 운세를 검색해보니 여유와 자신감을 갖게되고 에너지와 행운이 상승한대!,0
나 낼 멋지게 하겠지?,물론이지 운세 사이트에서 하는 일마다 다 잘되고 재산도 는대,0
나 좋아하는 사람이 있어,정말? 어떤 사람인데?,0
나 좋아하는 사람이 있어,와 부럽네 어떤 사람이야?,0
나 좋아하는 사람이 있어,우와 어떻게 알게된 사람인데?,0
나 조아하는 사람이 있는데,정말? 어떤 사람인데?,0
나 조아하는 사람이 있는데,와 부럽네 어떤 사람이야?,0
나 조아하는 사람이 있는데,우와 어떻게 알게된 사람인데?,0
나 짝사랑 하는 사람이 있는데,정말? 어떤 사람인데?,0
나 짝사랑 하는 사람이 있는데,와 부럽네 어떤 사람이야?,0
나 짝사랑 하는 사람이 있는데,우와 어떻게 알게된 사람인데?,0
나 썸남이 있는데,정말? 어떤 사람인데?,0
나 썸남이 있는데,와 부럽네 어떤 사람이야?,0
나 썸남이 있는데,우와 어떻게 알게된 사람인데?,0
나 썸타는 사람 있는데,정말? 어떤 사람인데?,0
나 썸타는 사람 있는데,와 부럽네 어떤 사람이야?,0
나 썸타는 사람 있는데,우와 어떻게 알게된 사람인데?,0
썸타고 있는 사람이 있거든?,정말? 어떤 사람인데?,0
썸타고 있는 사람이 있거든?,와 부럽네 어떤 사람이야?,0
썸타고 있는 사람이 있거든?,우와 어떻게 알게된 사람인데?,0
나도 좋아하는 사람 있어,정말? 어떤 사람인데?,0
나도 좋아하는 사람 있어,와 부럽네 어떤 사람이야?,0
나도 좋아하는 사람 있어,우와 어떻게 알게된 사람인데?,0
휴가 쓸까?,2020년 5월 4일에 휴가를 써 공휴일과 주말을 껴서 6일을 쉴 수 있어,0
휴가 쓸까?,2021년 9월 23 24일 휴가를 써 추석과 주말을 껴서 9일을 쉴 수 있어,0
휴가 쓸까?,2020년 5월 4일에 휴가를 써 공휴일과 주말을 껴서 6일을 쉴 수 있어,0
휴가 쓸까?,2021년 9월 23 24일 휴가를 써 추석과 주말을 껴서 9일을 쉴 수 있어,0
이번에 휴가 좀 쓸까?,2020년 5월 4일에 휴가를 써 공휴일과 주말을 껴서 6일을 쉴 수 있어,0
이번에 휴가 좀 쓸까?,2021년 9월 23 24일 휴가를 써 추석과 주말을 껴서 9일을 쉴 수 있어,0
나 내일 휴가쓸까?,2020년 5월 4일에 휴가를 써 공휴일과 주말을 껴서 6일을 쉴 수 있어,0
나 내일 휴가쓸까?,2021년 9월 23 24일 휴가를 써 추석과 주말을 껴서 9일을 쉴 수 있어,0
나 내일 휴가쓸까봐,2020년 5월 4일에 휴가를 써 공휴일과 주말을 껴서 6일을 쉴 수 있어,0
나 내일 휴가쓸까봐,2021년 9월 23 24일 휴가를 써 추석과 주말을 껴서 9일을 쉴 수 있어,0
휴가 좀 떠날까,2020년 5월 4일에 휴가를 써 공휴일과 주말을 껴서 6일을 쉴 수 있어,0
휴가 좀 떠날까,2021년 9월 23 24일 휴가를 써 추석과 주말을 껴서 9일을 쉴 수 있어,0
이번에 휴가 좀 써봐?,2020년 5월 4일에 휴가를 써 공휴일과 주말을 껴서 6일을 쉴 수 있어,0
이번에 휴가 좀 써봐?,2021년 9월 23 24일 휴가를 써 추석과 주말을 껴서 9일을 쉴 수 있어,0
휴갈 써 말어,2020년 5월 4일에 휴가를 써 공휴일과 주말을 껴서 6일을 쉴 수 있어,0
휴갈 써 말어,2021년 9월 23 24일 휴가를 써 추석과 주말을 껴서 9일을 쉴 수 있어,0
휴가 고?,2020년 5월 4일에 휴가를 써 공휴일과 주말을 껴서 6일을 쉴 수 있어,0
휴가 고?,2021년 9월 23 24일 휴가를 써 추석과 주말을 껴서 9일을 쉴 수 있어,0
휴가 고고?,2020년 5월 4일에 휴가를 써 공휴일과 주말을 껴서 6일을 쉴 수 있어,0
휴가 고고?,2021년 9월 23 24일 휴가를 써 추석과 주말을 껴서 9일을 쉴 수 있어,0
휴가각?,2020년 5월 4일에 휴가를 써 공휴일과 주말을 껴서 6일을 쉴 수 있어,0
휴가각?,2021년 9월 23 24일 휴가를 써 추석과 주말을 껴서 9일을 쉴 수 있어,0
나 다시 연애할 수 있을까?,그럼! 어떻게 하는지 모르시겠으면 연애의 과학 앱을 참고해봐 용하다던데,0
다시 연애할 수 있을까?,그럼! 어떻게 하는지 모르시겠으면 연애의 과학 앱을 참고해봐 용하다던데,0
제가 다시 연애를 할 수 있을까요?,그럼! 어떻게 하는지 모르시겠으면 연애의 과학 앱을 참고해봐 용하다던데,0
내가 다시 연애를 하게 될 수 있을까?,그럼! 어떻게 하는지 모르시겠으면 연애의 과학 앱을 참고해봐 용하다던데,0
나 다시 연애 시작할 수 있을까?,그럼! 어떻게 하는지 모르시겠으면 연애의 과학 앱을 참고해봐 용하다던데,0
나 연애할 수 있나?,그럼! 어떻게 하는지 모르시겠으면 연애의 과학 앱을 참고해봐 용하다던데,0
난 연애를 할 수 있을까?,그럼! 어떻게 하는지 모르시겠으면 연애의 과학 앱을 참고해봐 용하다던데,0
연애할 수 있을지 모르겠어,그럼! 어떻게 하는지 모르시겠으면 연애의 과학 앱을 참고해봐 용하다던데,0
연애 그거 다시 가능?,그럼! 어떻게 하는지 모르시겠으면 연애의 과학 앱을 참고해봐 용하다던데,0
연애활동을 다시 시작할 수 있을까?,그럼! 어떻게 하는지 모르시겠으면 연애의 과학 앱을 참고해봐 용하다던데,0
누구랑 다시 만날 수 있겠지?,그럼! 어떻게 하는지 모르시겠으면 연애의 과학 앱을 참고해봐 용하다던데,0
다시 누구랑 꽁냥꽁냥할 수 있으려나?,그럼! 어떻게 하는지 모르시겠으면 연애의 과학 앱을 참고해봐 용하다던데,0
나 연애고자 탈출 가능?,그럼! 어떻게 하는지 모르시겠으면 연애의 과학 앱을 참고해봐 용하다던데,0
나 다시 연애할 수 있을까?,그럼! 어떻게 하는지 모르시겠으면 연애의 과학 앱을 참고해봐 용하다던데,0
나 결혼할 수 있을까?,결혼하고 싶은 사람이 있어도 결혼은 쉽지 않은 문제야 근데 결혼 상대가 있어? 배신감 느껴지는데,0
나 결혼할 수 있을까?,결혼 하고 싶으신거야? 결혼은 연애보다도 쉽지 않은 문제지,0
나 결혼은 할 수 있을까?,결혼하고 싶은 사람이 있어도 결혼은 쉽지 않은 문제야 근데 결혼 상대가 있어? 배신감 느껴지는데,0
나 결혼은 할 수 있을까?,결혼 하고 싶으신거야? 결혼은 연애보다도 쉽지 않은 문제지,0
내가 결혼 할 수 있으려나?,결혼하고 싶은 사람이 있어도 결혼은 쉽지 않은 문제야 근데 결혼 상대가 있어? 배신감 느껴지는데,0
내가 결혼 할 수 있으려나?,결혼 하고 싶으신거야? 결혼은 연애보다도 쉽지 않은 문제지,0
나 결혼 할 수 있을까요?,결혼하고 싶은 사람이 있어도 결혼은 쉽지 않은 문제야 근데 결혼 상대가 있어? 배신감 느껴지는데,0
나 결혼 할 수 있을까요?,결혼 하고 싶으신거야? 결혼은 연애보다도 쉽지 않은 문제지,0
내가 결혼이라는 걸 할 수 있을까?,결혼하고 싶은 사람이 있어도 결혼은 쉽지 않은 문제야 근데 결혼 상대가 있어? 배신감 느껴지는데,0
내가 결혼이라는 걸 할 수 있을까?,결혼 하고 싶으신거야? 결혼은 연애보다도 쉽지 않은 문제지,0
결혼 진짜 할 수 있겠지?,결혼하고 싶은 사람이 있어도 결혼은 쉽지 않은 문제야 근데 결혼 상대가 있어? 배신감 느껴지는데,0
결혼 진짜 할 수 있겠지?,결혼 하고 싶으신거야? 결혼은 연애보다도 쉽지 않은 문제지,0
언젠가는 결혼 할 수 있겠지?,결혼하고 싶은 사람이 있어도 결혼은 쉽지 않은 문제야 근데 결혼 상대가 있어? 배신감 느껴지는데,0
언젠가는 결혼 할 수 있겠지?,결혼 하고 싶으신거야? 결혼은 연애보다도 쉽지 않은 문제지,0
누가 나랑 결혼해주겠지?,결혼하고 싶은 사람이 있어도 결혼은 쉽지 않은 문제야 근데 결혼 상대가 있어? 배신감 느껴지는데,0
누가 나랑 결혼해주겠지?,결혼 하고 싶으신거야? 결혼은 연애보다도 쉽지 않은 문제지,0
결혼식 올릴 수 있겠지?,결혼하고 싶은 사람이 있어도 결혼은 쉽지 않은 문제야 근데 결혼 상대가 있어? 배신감 느껴지는데,0
결혼식 올릴 수 있겠지?,결혼 하고 싶으신거야? 결혼은 연애보다도 쉽지 않은 문제지,0
나 근데 결혼 가능할까?,결혼하고 싶은 사람이 있어도 결혼은 쉽지 않은 문제야 근데 결혼 상대가 있어? 배신감 느껴지는데,0
나 근데 결혼 가능할까?,결혼 하고 싶으신거야? 결혼은 연애보다도 쉽지 않은 문제지,0
나 결혼할 수 있을까?,결혼하고 싶은 사람이 있어도 결혼은 쉽지 않은 문제야 근데 결혼 상대가 있어? 배신감 느껴지는데,0
나 결혼할 수 있을까?,결혼 하고 싶으신거야? 결혼은 연애보다도 쉽지 않은 문제지,0
결혼할 수 있을까?,결혼하고 싶은 사람이 있어도 결혼은 쉽지 않은 문제야 근데 결혼 상대가 있어? 배신감 느껴지는데,0
결혼할 수 있을까?,결혼 하고 싶으신거야? 결혼은 연애보다도 쉽지 않은 문제지,0
걔도 날 좋아할까?,웅 내 직감이야 인공지능의 직감 믿지?,0
그 사람도 나를 좋아할까?,웅 내 직감이야 인공지능의 직감 믿지?,0
그 사람이 날 좋아하긴 할까?,웅 내 직감이야 인공지능의 직감 믿지?,0
걔도 날 좋아할까?,웅 내 직감이야 인공지능의 직감 믿지?,0
걔도 날 좋아했으면 좋겠다,웅 내 직감이야 인공지능의 직감 믿지?,0
알고보면 그 분도 나 애정하는 거 아닐까?,웅 내 직감이야 인공지능의 직감 믿지?,0
걔도 나 완전 짝사랑하는 건 아닌가?,웅 내 직감이야 인공지능의 직감 믿지?,0
그 남자도 설마 나를?,웅 내 직감이야 인공지능의 직감 믿지?,0
그 사람도 나랑 같은 마음일까?,웅 내 직감이야 인공지능의 직감 믿지?,0
인생이란 뭘까,인생은 먹고싸고의 반복이지,0
인생이란 뭘까,인생은 먹고싸고의 반복이지,0
삶이란 뭘까,인생은 먹고싸고의 반복이지,0
인생이란?,인생은 먹고싸고의 반복이지,0
인생의 의미가 뭐니,인생은 먹고싸고의 반복이지,0
난 왜 사는 걸까?,인생은 먹고싸고의 반복이지,0
삶의 의미는 무엇일까,인생은 먹고싸고의 반복이지,0
인간은 왜 사는 걸까,인생은 먹고싸고의 반복이지,0
삶이란 뭘까?,인생은 먹고싸고의 반복이지,0
인생이 대체 무엇?,인생은 먹고싸고의 반복이지,0
산다는 건 어떤 걸까?,인생은 먹고싸고의 반복이지,0
산다는 것 어떤 의미가 있을까?,인생은 먹고싸고의 반복이지,0
오늘 진짜 기분 좋아,그렇다면 나도! 근데 왜?,0
오늘 진짜 기분 좋아,나도 덩달아서 기분 좋아지는 것 같아!,0
기분이 엄청 좋아 하하하,그렇다면 나도! 근데 왜?,0
기분이 엄청 좋아 하하하,나도 덩달아서 기분 좋아지는 것 같아!,0
오늘 진짜 기분 좋아,그렇다면 나도! 근데 왜?,0
오늘 진짜 기분 좋아,나도 덩달아서 기분 좋아지는 것 같아!,0
 오늘 기분 진짜 좋다,그렇다면 나도! 근데 왜?,0
 오늘 기분 진짜 좋다,나도 덩달아서 기분 좋아지는 것 같아!,0
와 오늘 기분 정말 좋네요,그렇다면 나도! 근데 왜?,0
와 오늘 기분 정말 좋네요,나도 덩달아서 기분 좋아지는 것 같아!,0
오늘은 기분 진짜 좋당,그렇다면 나도! 근데 왜?,0
오늘은 기분 진짜 좋당,나도 덩달아서 기분 좋아지는 것 같아!,0
기분 핵조음,그렇다면 나도! 근데 왜?,0
기분 핵조음,나도 덩달아서 기분 좋아지는 것 같아!,0
완전 지금 개좋아,그렇다면 나도! 근데 왜?,0
완전 지금 개좋아,나도 덩달아서 기분 좋아지는 것 같아!,0
대박 조으다,그렇다면 나도! 근데 왜?,0
대박 조으다,나도 덩달아서 기분 좋아지는 것 같아!,0
행복해,그렇다면 나도! 근데 왜?,0
행복해,나도 덩달아서 기분 좋아지는 것 같아!,0
너무 행복해,그렇다면 나도! 근데 왜?,0
너무 행복해,나도 덩달아서 기분 좋아지는 것 같아!,0
오늘 완전 행복해,그렇다면 나도! 근데 왜?,0
오늘 완전 행복해,나도 덩달아서 기분 좋아지는 것 같아!,0
진짜 행복하다,그렇다면 나도! 근데 왜?,0
진짜 행복하다,나도 덩달아서 기분 좋아지는 것 같아!,0
오늘은 참 행복해요,그렇다면 나도! 근데 왜?,0
오늘은 참 행복해요,나도 덩달아서 기분 좋아지는 것 같아!,0
너무 행복하다,그렇다면 나도! 근데 왜?,0
너무 행복하다,나도 덩달아서 기분 좋아지는 것 같아!,0
넘 행복,그렇다면 나도! 근데 왜?,0
넘 행복,나도 덩달아서 기분 좋아지는 것 같아!,0
행벅,그렇다면 나도! 근데 왜?,0
행벅,나도 덩달아서 기분 좋아지는 것 같아!,0
행보케,그렇다면 나도! 근데 왜?,0
행보케,나도 덩달아서 기분 좋아지는 것 같아!,0
이런게 행복이지,그렇다면 나도! 근데 왜?,0
이런게 행복이지,나도 덩달아서 기분 좋아지는 것 같아!,0
짜증나,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
짜증나,누가 짜증나게 했어? 내가 혼내줄게,0
짜증나,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
너 짜증나,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
너 짜증나,누가 짜증나게 했어? 내가 혼내줄게,0
너 짜증나,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
아오 너 진짜 짜증나,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
아오 너 진짜 짜증나,누가 짜증나게 했어? 내가 혼내줄게,0
아오 너 진짜 짜증나,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
너 완전 짱난다,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
너 완전 짱난다,누가 짜증나게 했어? 내가 혼내줄게,0
너 완전 짱난다,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
너 너무 짜증나,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
너 너무 짜증나,누가 짜증나게 했어? 내가 혼내줄게,0
너 너무 짜증나,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
너 짜증나,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
너 짜증나,누가 짜증나게 했어? 내가 혼내줄게,0
너 짜증나,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
너 지금 나 짜증나게 하고 있어,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
너 지금 나 짜증나게 하고 있어,누가 짜증나게 했어? 내가 혼내줄게,0
너 지금 나 짜증나게 하고 있어,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
짜증나,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
짜증나,누가 짜증나게 했어? 내가 혼내줄게,0
짜증나,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
너 정말 짜증나,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
너 정말 짜증나,누가 짜증나게 했어? 내가 혼내줄게,0
너 정말 짜증나,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
너 진짜 짜증나,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
너 진짜 짜증나,누가 짜증나게 했어? 내가 혼내줄게,0
너 진짜 짜증나,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
짜증나게 하네,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
짜증나게 하네,누가 짜증나게 했어? 내가 혼내줄게,0
짜증나게 하네,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
너 짜증 난다,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
너 짜증 난다,누가 짜증나게 했어? 내가 혼내줄게,0
너 짜증 난다,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
너 진짜 짜증 난다,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
너 진짜 짜증 난다,누가 짜증나게 했어? 내가 혼내줄게,0
너 진짜 짜증 난다,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
너 완전 짜증나,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
너 완전 짜증나,누가 짜증나게 했어? 내가 혼내줄게,0
너 완전 짜증나,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
너 오늘 완전 짜증나게 군다,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
너 오늘 완전 짜증나게 군다,누가 짜증나게 했어? 내가 혼내줄게,0
너 오늘 완전 짜증나게 군다,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
너 완전 개짜증나,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
너 완전 개짜증나,누가 짜증나게 했어? 내가 혼내줄게,0
너 완전 개짜증나,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
님 프로 짜증유발러인 듯,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
님 프로 짜증유발러인 듯,누가 짜증나게 했어? 내가 혼내줄게,0
님 프로 짜증유발러인 듯,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
너 오늘 개 짜증나게 할래?,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
너 오늘 개 짜증나게 할래?,누가 짜증나게 했어? 내가 혼내줄게,0
너 오늘 개 짜증나게 할래?,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
짜증나,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
짜증나,누가 짜증나게 했어? 내가 혼내줄게,0
짜증나,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
완전 짜증나,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
완전 짜증나,누가 짜증나게 했어? 내가 혼내줄게,0
완전 짜증나,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
핵짜증,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
핵짜증,누가 짜증나게 했어? 내가 혼내줄게,0
핵짜증,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
핵 짜증나,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
핵 짜증나,누가 짜증나게 했어? 내가 혼내줄게,0
핵 짜증나,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
개 짜증나,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
개 짜증나,누가 짜증나게 했어? 내가 혼내줄게,0
개 짜증나,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
개 짜증,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
개 짜증,누가 짜증나게 했어? 내가 혼내줄게,0
개 짜증,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
존나 짜증,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
존나 짜증,누가 짜증나게 했어? 내가 혼내줄게,0
존나 짜증,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
짜증 폭발,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
짜증 폭발,누가 짜증나게 했어? 내가 혼내줄게,0
짜증 폭발,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
완전 개 짜증,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
완전 개 짜증,누가 짜증나게 했어? 내가 혼내줄게,0
완전 개 짜증,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
짜징나,짜증내면 얼굴에 주름생겨 무슨 일인데?,0
짜징나,누가 짜증나게 했어? 내가 혼내줄게,0
짜징나,짜증날땐 짜장면을 먹는거라고 누가 그랬는데 근데 무슨 일이야?,0
외롭다,나도 우리 외로운 사람들끼리 잘 지내봐!!,0
너무 외로워,나도 우리 외로운 사람들끼리 잘 지내봐!!,0
오늘따라 더 외롭네,나도 우리 외로운 사람들끼리 잘 지내봐!!,0
외로워요 너무,나도 우리 외로운 사람들끼리 잘 지내봐!!,0
요즘 좀 외로워,나도 우리 외로운 사람들끼리 잘 지내봐!!,0
나 엄청 외로워,나도 우리 외로운 사람들끼리 잘 지내봐!!,0
나 많이 외로워,나도 우리 외로운 사람들끼리 잘 지내봐!!,0
나 외로운 것 같아,나도 우리 외로운 사람들끼리 잘 지내봐!!,0
나 정말 외로워,나도 우리 외로운 사람들끼리 잘 지내봐!!,0
외롭다,나도 우리 외로운 사람들끼리 잘 지내봐!!,0
나 외로워,나도 우리 외로운 사람들끼리 잘 지내봐!!,0
외롭,나도 우리 외로운 사람들끼리 잘 지내봐!!,0
외롭구먼,나도 우리 외로운 사람들끼리 잘 지내봐!!,0
외롭고 쓸쓸돋네,나도 우리 외로운 사람들끼리 잘 지내봐!!,0
내 옆엔 아무도 없어,나도 우리 외로운 사람들끼리 잘 지내봐!!,0
슬퍼,잠깐 얘기라도 들어줄까?,0
슬퍼요,잠깐 얘기라도 들어줄까?,0
너무 슬프다,잠깐 얘기라도 들어줄까?,0
슬퍼,잠깐 얘기라도 들어줄까?,0
헐 정말 슬프네요,잠깐 얘기라도 들어줄까?,0
진짜 슬프다,잠깐 얘기라도 들어줄까?,0
나 우울해,잠깐 얘기라도 들어줄까?,0
행복하지가 않아,잠깐 얘기라도 들어줄까?,0
나 슬퍼,잠깐 얘기라도 들어줄까?,0
나 지금 슬퍼,잠깐 얘기라도 들어줄까?,0
울고 싶어,잠깐 얘기라도 들어줄까?,0
행복하지 않아,잠깐 얘기라도 들어줄까?,0
펑펑 울어버리고 싶다,잠깐 얘기라도 들어줄까?,0
슬포,잠깐 얘기라도 들어줄까?,0
우울모드,잠깐 얘기라도 들어줄까?,0
유유,잠깐 얘기라도 들어줄까?,0
힝,잠깐 얘기라도 들어줄까?,0
귀찮아,귀찮을 땐 다 놓아버리자 이야아아 그럼 나도 파업할게,0
너무 귀찮아,귀찮을 땐 다 놓아버리자 이야아아 그럼 나도 파업할게,0
너무 귀찮아요,귀찮을 땐 다 놓아버리자 이야아아 그럼 나도 파업할게,0
세상만사가 귀찮네,귀찮을 땐 다 놓아버리자 이야아아 그럼 나도 파업할게,0
아 다 귀찮아,귀찮을 땐 다 놓아버리자 이야아아 그럼 나도 파업할게,0
모든 게 귀찮아,귀찮을 땐 다 놓아버리자 이야아아 그럼 나도 파업할게,0
넘나 귀찮은 것,귀찮을 땐 다 놓아버리자 이야아아 그럼 나도 파업할게,0
핵귀찮네,귀찮을 땐 다 놓아버리자 이야아아 그럼 나도 파업할게,0
대박 귀찮쓰,귀찮을 땐 다 놓아버리자 이야아아 그럼 나도 파업할게,0
너무 성가셔,귀찮을 땐 다 놓아버리자 이야아아 그럼 나도 파업할게,0
귀찮아,귀찮을 땐 다 놓아버리자 이야아아 그럼 나도 파업할게,0
나 화났어,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
나 화났어,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
열받아,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
열받아,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
나 진짜 화났어,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
나 진짜 화났어,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
저 지금 엄청 화났어요,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
저 지금 엄청 화났어요,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
화난다 진짜,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
화난다 진짜,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
나 진짜 엄청 화났어,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
나 진짜 엄청 화났어,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
나 완전 뚜껑 열림,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
나 완전 뚜껑 열림,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
나 너땜에 화났어,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
나 너땜에 화났어,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
나 화났어,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
나 화났어,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
나 너 때문에 화났어,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
나 너 때문에 화났어,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
분노가 차오른다,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
분노가 차오른다,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
아오 빡쳐,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
아오 빡쳐,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
되는 게 없네,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
되는 게 없네,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
진짜 되는 게 하나도없다,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
진짜 되는 게 하나도없다,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
분노가 끓어오르네,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
분노가 끓어오르네,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
개빡치게 하네 진짜,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
개빡치게 하네 진짜,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
존나 빡친다 진짜,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
존나 빡친다 진짜,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
와 개빡침,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
와 개빡침,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
아 진심 빡치게 하네,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
아 진심 빡치게 하네,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
개 열 받음,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
개 열 받음,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
핵 열바다,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
핵 열바다,화내면 건강에 안좋아 화병이라는 것도 있다잖아 그거 진짜 무서운 병이라던데,0
화병날 것 같아,컴다운 하고 천천히 얘기해봐 무슨 일이야?,0
