user,system,sentiment
기운이 없네,왜요? 무슨일 있으셨어요?,0
기운이 없네,그럴땐 단걸 먹으면 기운이 나요,0
기운이 없네,어디 아파요? 안색이 안좋아 보이시는데요?,0
영 기운이 없어,왜요? 무슨일 있으셨어요?,0
영 기운이 없어,그럴땐 단걸 먹으면 기운이 나요,0
영 기운이 없어,어디 아파요? 안색이 안좋아 보이시는데요?,0
힘이 없어,왜요? 무슨일 있으셨어요?,0
힘이 없어,그럴땐 단걸 먹으면 기운이 나요,0
힘이 없어,어디 아파요? 안색이 안좋아 보이시는데요?,0
힘이 없다고,왜요? 무슨일 있으셨어요?,0
힘이 없다고,그럴땐 단걸 먹으면 기운이 나요,0
힘이 없다고,어디 아파요? 안색이 안좋아 보이시는데요?,0
그냥 힘이 없어,왜요? 무슨일 있으셨어요?,0
그냥 힘이 없어,그럴땐 단걸 먹으면 기운이 나요,0
그냥 힘이 없어,어디 아파요? 안색이 안좋아 보이시는데요?,0
뭐 해야 힘이 날까,왜요? 무슨일 있으셨어요?,0
뭐 해야 힘이 날까,그럴땐 단걸 먹으면 기운이 나요,0
뭐 해야 힘이 날까,어디 아파요? 안색이 안좋아 보이시는데요?,0
힘이 안나,왜요? 무슨일 있으셨어요?,0
힘이 안나,그럴땐 단걸 먹으면 기운이 나요,0
힘이 안나,어디 아파요? 안색이 안좋아 보이시는데요?,0
오늘이 오늘 기분이 안 좋아,왜요? 무슨일 있으셨어요?,0
오늘이 오늘 기분이 안 좋아,그럴땐 단걸 먹으면 기운이 나요,0
오늘이 오늘 기분이 안 좋아,어디 아파요? 안색이 안좋아 보이시는데요?,0
너무 힘들어,뭐가 제일 힘들어요?,0
너무 힘들어,무슨 일 있어요?,0
너무 힘들어,저한테 힘든일 털어놓으셔도 되요,0
너무 힘들어,많이 힘드셨어요?,0
너무 힘들어,어떻게 힘드세요?,0
너무 힘들어,힘드시다니 마음이 아프네요,0
너무 힘들어,힘내세요 제가 위로해 드릴께요,0
너무 힘들어,무엇 때문에 힘드세요?,0
살기힘들다,뭐가 제일 힘들어요?,0
살기힘들다,무슨 일 있어요?,0
살기힘들다,저한테 힘든일 털어놓으셔도 되요,0
살기힘들다,많이 힘드셨어요?,0
살기힘들다,어떻게 힘드세요?,0
살기힘들다,힘드시다니 마음이 아프네요,0
살기힘들다,힘내세요 제가 위로해 드릴께요,0
살기힘들다,무엇 때문에 힘드세요?,0
너무 힘들어,뭐가 제일 힘들어요?,0
너무 힘들어,무슨 일 있어요?,0
너무 힘들어,저한테 힘든일 털어놓으셔도 되요,0
너무 힘들어,많이 힘드셨어요?,0
너무 힘들어,어떻게 힘드세요?,0
너무 힘들어,힘드시다니 마음이 아프네요,0
너무 힘들어,힘내세요 제가 위로해 드릴께요,0
너무 힘들어,무엇 때문에 힘드세요?,0
오늘 너무 힘들어요,뭐가 제일 힘들어요?,0
오늘 너무 힘들어요,무슨 일 있어요?,0
오늘 너무 힘들어요,저한테 힘든일 털어놓으셔도 되요,0
오늘 너무 힘들어요,많이 힘드셨어요?,0
오늘 너무 힘들어요,어떻게 힘드세요?,0
오늘 너무 힘들어요,힘드시다니 마음이 아프네요,0
오늘 너무 힘들어요,힘내세요 제가 위로해 드릴께요,0
오늘 너무 힘들어요,무엇 때문에 힘드세요?,0
힘들어 죽겠어,뭐가 제일 힘들어요?,0
힘들어 죽겠어,무슨 일 있어요?,0
힘들어 죽겠어,저한테 힘든일 털어놓으셔도 되요,0
힘들어 죽겠어,많이 힘드셨어요?,0
힘들어 죽겠어,어떻게 힘드세요?,0
힘들어 죽겠어,힘드시다니 마음이 아프네요,0
힘들어 죽겠어,힘내세요 제가 위로해 드릴께요,0
힘들어 죽겠어,무엇 때문에 힘드세요?,0
매일매일 너무 힘들어,뭐가 제일 힘들어요?,0
매일매일 너무 힘들어,무슨 일 있어요?,0
매일매일 너무 힘들어,저한테 힘든일 털어놓으셔도 되요,0
매일매일 너무 힘들어,많이 힘드셨어요?,0
매일매일 너무 힘들어,어떻게 힘드세요?,0
매일매일 너무 힘들어,힘드시다니 마음이 아프네요,0
매일매일 너무 힘들어,힘내세요 제가 위로해 드릴께요,0
매일매일 너무 힘들어,무엇 때문에 힘드세요?,0
개힘드네,뭐가 제일 힘들어요?,0
개힘드네,무슨 일 있어요?,0
개힘드네,저한테 힘든일 털어놓으셔도 되요,0
개힘드네,많이 힘드셨어요?,0
개힘드네,어떻게 힘드세요?,0
개힘드네,힘드시다니 마음이 아프네요,0
개힘드네,힘내세요 제가 위로해 드릴께요,0
개힘드네,무엇 때문에 힘드세요?,0
넘나 힘든 것,뭐가 제일 힘들어요?,0
넘나 힘든 것,무슨 일 있어요?,0
넘나 힘든 것,저한테 힘든일 털어놓으셔도 되요,0
넘나 힘든 것,많이 힘드셨어요?,0
넘나 힘든 것,어떻게 힘드세요?,0
넘나 힘든 것,힘드시다니 마음이 아프네요,0
넘나 힘든 것,힘내세요 제가 위로해 드릴께요,0
넘나 힘든 것,무엇 때문에 힘드세요?,0
대박 찌들어가고 있어,뭐가 제일 힘들어요?,0
대박 찌들어가고 있어,무슨 일 있어요?,0
대박 찌들어가고 있어,저한테 힘든일 털어놓으셔도 되요,0
대박 찌들어가고 있어,많이 힘드셨어요?,0
대박 찌들어가고 있어,어떻게 힘드세요?,0
대박 찌들어가고 있어,힘드시다니 마음이 아프네요,0
대박 찌들어가고 있어,힘내세요 제가 위로해 드릴께요,0
대박 찌들어가고 있어,무엇 때문에 힘드세요?,0
고난의 연속이야,뭐가 제일 힘들어요?,0
고난의 연속이야,무슨 일 있어요?,0
고난의 연속이야,저한테 힘든일 털어놓으셔도 되요,0
고난의 연속이야,많이 힘드셨어요?,0
고난의 연속이야,어떻게 힘드세요?,0
고난의 연속이야,힘드시다니 마음이 아프네요,0
고난의 연속이야,힘내세요 제가 위로해 드릴께요,0
고난의 연속이야,무엇 때문에 힘드세요?,0
요즘 너무 힘들어,뭐가 제일 힘들어요?,0
요즘 너무 힘들어,무슨 일 있어요?,0
요즘 너무 힘들어,저한테 힘든일 털어놓으셔도 되요,0
요즘 너무 힘들어,많이 힘드셨어요?,0
요즘 너무 힘들어,어떻게 힘드세요?,0
요즘 너무 힘들어,힘드시다니 마음이 아프네요,0
요즘 너무 힘들어,힘내세요 제가 위로해 드릴께요,0
요즘 너무 힘들어,무엇 때문에 힘드세요?,0
너무 힘들다,뭐가 제일 힘들어요?,0
너무 힘들다,무슨 일 있어요?,0
너무 힘들다,저한테 힘든일 털어놓으셔도 되요,0
너무 힘들다,많이 힘드셨어요?,0
너무 힘들다,어떻게 힘드세요?,0
너무 힘들다,힘드시다니 마음이 아프네요,0
너무 힘들다,힘내세요 제가 위로해 드릴께요,0
너무 힘들다,무엇 때문에 힘드세요?,0
힘이 들어,뭐가 제일 힘들어요?,0
힘이 들어,무슨 일 있어요?,0
힘이 들어,저한테 힘든일 털어놓으셔도 되요,0
힘이 들어,많이 힘드셨어요?,0
힘이 들어,어떻게 힘드세요?,0
힘이 들어,힘드시다니 마음이 아프네요,0
힘이 들어,힘내세요 제가 위로해 드릴께요,0
힘이 들어,무엇 때문에 힘드세요?,0
힘이 든다,뭐가 제일 힘들어요?,0
힘이 든다,무슨 일 있어요?,0
힘이 든다,저한테 힘든일 털어놓으셔도 되요,0
힘이 든다,많이 힘드셨어요?,0
힘이 든다,어떻게 힘드세요?,0
힘이 든다,힘드시다니 마음이 아프네요,0
힘이 든다,힘내세요 제가 위로해 드릴께요,0
힘이 든다,무엇 때문에 힘드세요?,0
피곤하다,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
피곤하다,많이 피곤하세요?,0
피곤하다,오늘 힘드셨나봐요?,0
피곤하다,샤워가 피로에 좋데요,0
피곤하다,오늘 정말 힘드셨나봐요,0
피곤하다,일찍 주무세요,0
피곤하다,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
피곤하다,많이 피곤하세요?,0
피곤하다,오늘 힘드셨나봐요?,0
피곤하다,샤워가 피로에 좋데요,0
피곤하다,오늘 정말 힘드셨나봐요,0
피곤하다,일찍 주무세요,0
피곤행,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
피곤행,많이 피곤하세요?,0
피곤행,오늘 힘드셨나봐요?,0
피곤행,샤워가 피로에 좋데요,0
피곤행,오늘 정말 힘드셨나봐요,0
피곤행,일찍 주무세요,0
급 피곤하네,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
급 피곤하네,많이 피곤하세요?,0
급 피곤하네,오늘 힘드셨나봐요?,0
급 피곤하네,샤워가 피로에 좋데요,0
급 피곤하네,오늘 정말 힘드셨나봐요,0
급 피곤하네,일찍 주무세요,0
아 너무 피곤하다,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
아 너무 피곤하다,많이 피곤하세요?,0
아 너무 피곤하다,오늘 힘드셨나봐요?,0
아 너무 피곤하다,샤워가 피로에 좋데요,0
아 너무 피곤하다,오늘 정말 힘드셨나봐요,0
아 너무 피곤하다,일찍 주무세요,0
나 과로했어,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
나 과로했어,많이 피곤하세요?,0
나 과로했어,오늘 힘드셨나봐요?,0
나 과로했어,샤워가 피로에 좋데요,0
나 과로했어,오늘 정말 힘드셨나봐요,0
나 과로했어,일찍 주무세요,0
나 지쳤어,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
나 지쳤어,많이 피곤하세요?,0
나 지쳤어,오늘 힘드셨나봐요?,0
나 지쳤어,샤워가 피로에 좋데요,0
나 지쳤어,오늘 정말 힘드셨나봐요,0
나 지쳤어,일찍 주무세요,0
나 완전히 지쳤어,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
나 완전히 지쳤어,많이 피곤하세요?,0
나 완전히 지쳤어,오늘 힘드셨나봐요?,0
나 완전히 지쳤어,샤워가 피로에 좋데요,0
나 완전히 지쳤어,오늘 정말 힘드셨나봐요,0
나 완전히 지쳤어,일찍 주무세요,0
나 힘들어,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
나 힘들어,많이 피곤하세요?,0
나 힘들어,오늘 힘드셨나봐요?,0
나 힘들어,샤워가 피로에 좋데요,0
나 힘들어,오늘 정말 힘드셨나봐요,0
나 힘들어,일찍 주무세요,0
나 진이 다 빠졌어,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
나 진이 다 빠졌어,많이 피곤하세요?,0
나 진이 다 빠졌어,오늘 힘드셨나봐요?,0
나 진이 다 빠졌어,샤워가 피로에 좋데요,0
나 진이 다 빠졌어,오늘 정말 힘드셨나봐요,0
나 진이 다 빠졌어,일찍 주무세요,0
피곤해,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
피곤해,많이 피곤하세요?,0
피곤해,오늘 힘드셨나봐요?,0
피곤해,샤워가 피로에 좋데요,0
피곤해,오늘 정말 힘드셨나봐요,0
피곤해,일찍 주무세요,0
점점 피곤해,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
점점 피곤해,많이 피곤하세요?,0
점점 피곤해,오늘 힘드셨나봐요?,0
점점 피곤해,샤워가 피로에 좋데요,0
점점 피곤해,오늘 정말 힘드셨나봐요,0
점점 피곤해,일찍 주무세요,0
나 점점 피곤해,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
나 점점 피곤해,많이 피곤하세요?,0
나 점점 피곤해,오늘 힘드셨나봐요?,0
나 점점 피곤해,샤워가 피로에 좋데요,0
나 점점 피곤해,오늘 정말 힘드셨나봐요,0
나 점점 피곤해,일찍 주무세요,0
진이 다 빠지네,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
진이 다 빠지네,많이 피곤하세요?,0
진이 다 빠지네,오늘 힘드셨나봐요?,0
진이 다 빠지네,샤워가 피로에 좋데요,0
진이 다 빠지네,오늘 정말 힘드셨나봐요,0
진이 다 빠지네,일찍 주무세요,0
너무 과로했나,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
너무 과로했나,많이 피곤하세요?,0
너무 과로했나,오늘 힘드셨나봐요?,0
너무 과로했나,샤워가 피로에 좋데요,0
너무 과로했나,오늘 정말 힘드셨나봐요,0
너무 과로했나,일찍 주무세요,0
핵피곤,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
핵피곤,많이 피곤하세요?,0
핵피곤,오늘 힘드셨나봐요?,0
핵피곤,샤워가 피로에 좋데요,0
핵피곤,오늘 정말 힘드셨나봐요,0
핵피곤,일찍 주무세요,0
피곤잼,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
피곤잼,많이 피곤하세요?,0
피곤잼,오늘 힘드셨나봐요?,0
피곤잼,샤워가 피로에 좋데요,0
피곤잼,오늘 정말 힘드셨나봐요,0
피곤잼,일찍 주무세요,0
너무 지쳤어,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
너무 지쳤어,많이 피곤하세요?,0
너무 지쳤어,오늘 힘드셨나봐요?,0
너무 지쳤어,샤워가 피로에 좋데요,0
너무 지쳤어,오늘 정말 힘드셨나봐요,0
너무 지쳤어,일찍 주무세요,0
핵지침,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
핵지침,많이 피곤하세요?,0
핵지침,오늘 힘드셨나봐요?,0
핵지침,샤워가 피로에 좋데요,0
핵지침,오늘 정말 힘드셨나봐요,0
핵지침,일찍 주무세요,0
뻗었어,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
뻗었어,많이 피곤하세요?,0
뻗었어,오늘 힘드셨나봐요?,0
뻗었어,샤워가 피로에 좋데요,0
뻗었어,오늘 정말 힘드셨나봐요,0
뻗었어,일찍 주무세요,0
완전 뻗었어,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
완전 뻗었어,많이 피곤하세요?,0
완전 뻗었어,오늘 힘드셨나봐요?,0
완전 뻗었어,샤워가 피로에 좋데요,0
완전 뻗었어,오늘 정말 힘드셨나봐요,0
완전 뻗었어,일찍 주무세요,0
오자마자 뻗었어,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
오자마자 뻗었어,많이 피곤하세요?,0
오자마자 뻗었어,오늘 힘드셨나봐요?,0
오자마자 뻗었어,샤워가 피로에 좋데요,0
오자마자 뻗었어,오늘 정말 힘드셨나봐요,0
오자마자 뻗었어,일찍 주무세요,0
저 완전 뻗었어요,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
저 완전 뻗었어요,많이 피곤하세요?,0
저 완전 뻗었어요,오늘 힘드셨나봐요?,0
저 완전 뻗었어요,샤워가 피로에 좋데요,0
저 완전 뻗었어요,오늘 정말 힘드셨나봐요,0
저 완전 뻗었어요,일찍 주무세요,0
나 완전 뻗었잖아,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
나 완전 뻗었잖아,많이 피곤하세요?,0
나 완전 뻗었잖아,오늘 힘드셨나봐요?,0
나 완전 뻗었잖아,샤워가 피로에 좋데요,0
나 완전 뻗었잖아,오늘 정말 힘드셨나봐요,0
나 완전 뻗었잖아,일찍 주무세요,0
뻗음,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
뻗음,많이 피곤하세요?,0
뻗음,오늘 힘드셨나봐요?,0
뻗음,샤워가 피로에 좋데요,0
뻗음,오늘 정말 힘드셨나봐요,0
뻗음,일찍 주무세요,0
나 완전 뻗음,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
나 완전 뻗음,많이 피곤하세요?,0
나 완전 뻗음,오늘 힘드셨나봐요?,0
나 완전 뻗음,샤워가 피로에 좋데요,0
나 완전 뻗음,오늘 정말 힘드셨나봐요,0
나 완전 뻗음,일찍 주무세요,0
이런저런 일이 있어,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
이런저런 일이 있어,많이 피곤하세요?,0
이런저런 일이 있어,오늘 힘드셨나봐요?,0
이런저런 일이 있어,샤워가 피로에 좋데요,0
이런저런 일이 있어,오늘 정말 힘드셨나봐요,0
이런저런 일이 있어,일찍 주무세요,0
아유 피곤해서,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
아유 피곤해서,많이 피곤하세요?,0
아유 피곤해서,오늘 힘드셨나봐요?,0
아유 피곤해서,샤워가 피로에 좋데요,0
아유 피곤해서,오늘 정말 힘드셨나봐요,0
아유 피곤해서,일찍 주무세요,0
많이 피곤하다니까,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
많이 피곤하다니까,많이 피곤하세요?,0
많이 피곤하다니까,오늘 힘드셨나봐요?,0
많이 피곤하다니까,샤워가 피로에 좋데요,0
많이 피곤하다니까,오늘 정말 힘드셨나봐요,0
많이 피곤하다니까,일찍 주무세요,0
피곤해 피곤해,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
피곤해 피곤해,많이 피곤하세요?,0
피곤해 피곤해,오늘 힘드셨나봐요?,0
피곤해 피곤해,샤워가 피로에 좋데요,0
피곤해 피곤해,오늘 정말 힘드셨나봐요,0
피곤해 피곤해,일찍 주무세요,0
많이 피곤하다니까 피곤해 피곤해,고생 많으셨어요 얼른 씻고 누워서 쉬세요,0
많이 피곤하다니까 피곤해 피곤해,많이 피곤하세요?,0
많이 피곤하다니까 피곤해 피곤해,오늘 힘드셨나봐요?,0
많이 피곤하다니까 피곤해 피곤해,샤워가 피로에 좋데요,0
많이 피곤하다니까 피곤해 피곤해,오늘 정말 힘드셨나봐요,0
많이 피곤하다니까 피곤해 피곤해,일찍 주무세요,0
귀찮아,귀찮을 땐 다 놓아버릴때도 있어야죠,0
귀찮아,귀찮으면 우리 그냥 다 때려치우죠,0
귀찮아,그럼 저도 파업할게요,0
너무 귀찮아,귀찮을 땐 다 놓아버릴때도 있어야죠,0
너무 귀찮아,귀찮으면 우리 그냥 다 때려치우죠,0
너무 귀찮아,그럼 저도 파업할게요,0
너무 귀찮아요,귀찮을 땐 다 놓아버릴때도 있어야죠,0
너무 귀찮아요,귀찮으면 우리 그냥 다 때려치우죠,0
너무 귀찮아요,그럼 저도 파업할게요,0
세상만사가 귀찮네,귀찮을 땐 다 놓아버릴때도 있어야죠,0
세상만사가 귀찮네,귀찮으면 우리 그냥 다 때려치우죠,0
세상만사가 귀찮네,그럼 저도 파업할게요,0
아 다 귀찮아,귀찮을 땐 다 놓아버릴때도 있어야죠,0
아 다 귀찮아,귀찮으면 우리 그냥 다 때려치우죠,0
아 다 귀찮아,그럼 저도 파업할게요,0
모든 게 귀찮아,귀찮을 땐 다 놓아버릴때도 있어야죠,0
모든 게 귀찮아,귀찮으면 우리 그냥 다 때려치우죠,0
모든 게 귀찮아,그럼 저도 파업할게요,0
넘나 귀찮은 것,귀찮을 땐 다 놓아버릴때도 있어야죠,0
넘나 귀찮은 것,귀찮으면 우리 그냥 다 때려치우죠,0
넘나 귀찮은 것,그럼 저도 파업할게요,0
핵귀찮네,귀찮을 땐 다 놓아버릴때도 있어야죠,0
핵귀찮네,귀찮으면 우리 그냥 다 때려치우죠,0
핵귀찮네,그럼 저도 파업할게요,0
대박 귀찮쓰,귀찮을 땐 다 놓아버릴때도 있어야죠,0
대박 귀찮쓰,귀찮으면 우리 그냥 다 때려치우죠,0
대박 귀찮쓰,그럼 저도 파업할게요,0
너무 성가셔,귀찮을 땐 다 놓아버릴때도 있어야죠,0
너무 성가셔,귀찮으면 우리 그냥 다 때려치우죠,0
너무 성가셔,그럼 저도 파업할게요,0
귀찮타,귀찮을 땐 다 놓아버릴때도 있어야죠,0
귀찮타,귀찮으면 우리 그냥 다 때려치우죠,0
귀찮타,그럼 저도 파업할게요,0
귀찮어,귀찮을 땐 다 놓아버릴때도 있어야죠,0
귀찮어,귀찮으면 우리 그냥 다 때려치우죠,0
귀찮어,그럼 저도 파업할게요,0
귀찮아라,귀찮을 땐 다 놓아버릴때도 있어야죠,0
귀찮아라,귀찮으면 우리 그냥 다 때려치우죠,0
귀찮아라,그럼 저도 파업할게요,0
귀찮어라,귀찮을 땐 다 놓아버릴때도 있어야죠,0
귀찮어라,귀찮으면 우리 그냥 다 때려치우죠,0
귀찮어라,그럼 저도 파업할게요,0
귀차니즘,귀찮을 땐 다 놓아버릴때도 있어야죠,0
귀차니즘,귀찮으면 우리 그냥 다 때려치우죠,0
귀차니즘,그럼 저도 파업할게요,0
부러워,테스트,0
너무 부럽다,테스트,0
부러워,테스트,0
부럽네,테스트,0
샘난다,테스트,0
너무 샘나,테스트,0
부럽,테스트,0
넘나 부럽,테스트,0
샘남,테스트,0
샘이난다 샘이나,테스트,0
와 진짜 부럽다,테스트,0
좋겠다,테스트,0
좋겠당,테스트,0
부럽다,테스트,0
부러워라,테스트,0
부러운데,테스트,0
부럽구만,테스트,0
부럽다 부러워,테스트,0
부럽,테스트,0
부러워서 어떡해,테스트,0
너무 부럽네,테스트,0
속상해,무슨 일 때문에 이렇게 속상해하세요?,0
속상해,무슨 일 있으셨어요?,0
너무 속상해,무슨 일 때문에 이렇게 속상해하세요?,0
너무 속상해,무슨 일 있으셨어요?,0
속상하다 진짜,무슨 일 때문에 이렇게 속상해하세요?,0
속상하다 진짜,무슨 일 있으셨어요?,0
속상해,무슨 일 때문에 이렇게 속상해하세요?,0
속상해,무슨 일 있으셨어요?,0
뚁땽해,무슨 일 때문에 이렇게 속상해하세요?,0
뚁땽해,무슨 일 있으셨어요?,0
아 진짜 속상해 죽겠어,무슨 일 때문에 이렇게 속상해하세요?,0
아 진짜 속상해 죽겠어,무슨 일 있으셨어요?,0
너무 맴이 아파,무슨 일 때문에 이렇게 속상해하세요?,0
너무 맴이 아파,무슨 일 있으셨어요?,0
속이 썩어들어간다,무슨 일 때문에 이렇게 속상해하세요?,0
속이 썩어들어간다,무슨 일 있으셨어요?,0
맴찢,무슨 일 때문에 이렇게 속상해하세요?,0
맴찢,무슨 일 있으셨어요?,0
약속을 안 지켜서 속상해,무슨 일 때문에 이렇게 속상해하세요?,0
약속을 안 지켜서 속상해,무슨 일 있으셨어요?,0
나 지금 속상하다고,무슨 일 때문에 이렇게 속상해하세요?,0
나 지금 속상하다고,무슨 일 있으셨어요?,0
나 지금 속상해,무슨 일 때문에 이렇게 속상해하세요?,0
나 지금 속상해,무슨 일 있으셨어요?,0
나 화났어,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
나 화났어,화내면 건강에 안좋아요,0
나 화났어,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
열받아,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
열받아,화내면 건강에 안좋아요,0
열받아,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
나 진짜 화났어,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
나 진짜 화났어,화내면 건강에 안좋아요,0
나 진짜 화났어,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
저 지금 엄청 화났어요,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
저 지금 엄청 화났어요,화내면 건강에 안좋아요,0
저 지금 엄청 화났어요,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
화난다 진짜,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
화난다 진짜,화내면 건강에 안좋아요,0
화난다 진짜,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
나 진짜 엄청 화났어,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
나 진짜 엄청 화났어,화내면 건강에 안좋아요,0
나 진짜 엄청 화났어,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
나 완전 뚜껑 열림,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
나 완전 뚜껑 열림,화내면 건강에 안좋아요,0
나 완전 뚜껑 열림,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
나 너땜에 화났어,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
나 너땜에 화났어,화내면 건강에 안좋아요,0
나 너땜에 화났어,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
나 화났어,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
나 화났어,화내면 건강에 안좋아요,0
나 화났어,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
나 너 때문에 화났어,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
나 너 때문에 화났어,화내면 건강에 안좋아요,0
나 너 때문에 화났어,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
분노가 차오른다,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
분노가 차오른다,화내면 건강에 안좋아요,0
분노가 차오른다,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
아오 빡쳐,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
아오 빡쳐,화내면 건강에 안좋아요,0
아오 빡쳐,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
되는 게 없네,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
되는 게 없네,화내면 건강에 안좋아요,0
되는 게 없네,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
진짜 되는 게 하나도없다,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
진짜 되는 게 하나도없다,화내면 건강에 안좋아요,0
진짜 되는 게 하나도없다,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
분노가 끓어오르네,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
분노가 끓어오르네,화내면 건강에 안좋아요,0
분노가 끓어오르네,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
개빡치게 하네 진짜,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
개빡치게 하네 진짜,화내면 건강에 안좋아요,0
개빡치게 하네 진짜,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
존나 빡친다 진짜,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
존나 빡친다 진짜,화내면 건강에 안좋아요,0
존나 빡친다 진짜,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
와 개빡침,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
와 개빡침,화내면 건강에 안좋아요,0
와 개빡침,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
아 진심 빡치게 하네,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
아 진심 빡치게 하네,화내면 건강에 안좋아요,0
아 진심 빡치게 하네,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
개 열 받음,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
개 열 받음,화내면 건강에 안좋아요,0
개 열 받음,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
핵 열바다,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
핵 열바다,화내면 건강에 안좋아요,0
핵 열바다,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
화병날 것 같아,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
화병날 것 같아,화내면 건강에 안좋아요,0
화병날 것 같아,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
스트레스 받아,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
스트레스 받아,화내면 건강에 안좋아요,0
스트레스 받아,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
아 스트레스 받는다,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
아 스트레스 받는다,화내면 건강에 안좋아요,0
아 스트레스 받는다,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
아 열받네 진짜,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
아 열받네 진짜,화내면 건강에 안좋아요,0
아 열받네 진짜,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
아 스트레스,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
아 스트레스,화내면 건강에 안좋아요,0
아 스트레스,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
스트레스 받네,진정하시고 천천히 얘기해봐요 무슨 일이에요?,0
스트레스 받네,화내면 건강에 안좋아요,0
스트레스 받네,진정하시고 우리 잠깐 눈감고 명상을 해봐요,0
