user,system,sentiment
십 년 정도 탔는데 이제 군데군데 고장이 잘 나,뭐 오래 타셨네요,0
근데 모아둔 돈이 없어,할부로 사시는 게 어때요,0
할부이율이 너무 비싸서 말이야,어느 정도의 할부이율은 감안해야죠,0
에이 그냥 할부로 질러야겠다,과감하신데요,0
영어공부는 너무 어려워,언어 공부는 많은 시간과 노력이 필요하죠,0
언젠가 영어를 유창하게 할 수 있는 날이 올까,분명 그러실 거예요 근데 왜 영어를 유창하게 하고 싶으신 거예요,0
멋있잖아 외국인과 자유롭게 대화도 할 수 있고 취업에도 도움이 돼,지금은 어떻게 준비를 하고 계시나요,0
단어와 문법 공부를 먼저 하고 있어,그것도 좋지만 언어는 대화를 많이 해보는 게 더 필요하지 않을까요,0
단어를 알아야 대화를 하지 않겠어,일단 부딪혀 보는 거예요 책과 대화하지 말고 직접 사람을 만나 대화해보세요,0
가족여행을 한번 가보고 싶어,이번 기회에 한번 계획해 보시는 건 어때요,0
우린 할아버지를 모시고 살아서 힘들 것 같아,꼭 멀리 안 가셔도 가까운 국내여행도 좋으실 거예요,0
국내 여행이 재밌을까 ,국내에도 좋은 여행지가 많아요 ,0
어디가 좋을지 추천 좀 해줘,인터넷 검색을 이용해 보시는 게 어때요,0
뭐야 좋은 곳 많다면서 왜 안 알려줘,너무 많아서 다 말씀드리기 힘들어요,0
이번 방학 때 친구와 해외여행을 가기로 했어,설레시겠군요,0
응 친구와 처음 가보는 해외여행이야 ,조심하세요 친구와 해외여행 가서 많이들 싸우고 돌아온대요,0
우린 그럴 일 없을 거야 ,방심하지 마세요 사람일 어떻게 될지 모르는 거예요,0
우린 오래된 친구라 서로 잘 이해하며 여행할 거야,부디 그러길 바랄게요,0
너한테 보란 듯이 잘 다녀올 거야 두고 봐,돌아오실 때 기념품도 하나 부탁드려요,0
나 요즘 머리가 빠지는 것 같아 고민이야 ,탈모 증상이 있으신가요,0
잘은 모르겠는데 제법 많이 빠지는 것 같아 겁이 나,빠른 시일 내에 병원에 가보시는 게 어때요,0
머리 빠지는 걸로 병원까지 가면 창피한데,머리가 다 빠지시는 건 괜찮으세요,0
만약 탈모라고 하면 어떡하지 치료가 가능한가,증상 초기에는 치료가 가능하다고 들었어요,0
그럼 빨리 병원에 가봐야겠다,좋은 생각이에요 당신의 머리는 소중하니까요,0
내일 머리 자르러 갈 거야,머리가 많이 길으셨나 봐요,0
그것도 그런데 스타일을 좀 바꿔보려고 해,생각해 놓으신 헤어스타일이 있으세요,0
딱히 없어 가서 디자이너 선생님에게 여쭤보려고,그 디자이너 선생님은 믿을 만한 분이신가요,0
몇 번 머리를 해봤는데 잘 하시는 것 같더라고,그렇다면 다행이네요 부디 어울리는 머리 스타일을 찾으시길 바라요,0
이번 기회에 이미지 변신을 해봐야겠어,새로운 모습 기대할게요,0
봉사활동을 하고 왔어,멋진 하루를 보내셨군요,0
봉사활동을 하고 나면 몸은 지치지만 마음이 좋아져,어디에서 봉사활동을 하셨어요,0
요양원에서 할머니 할아버지 분들 도와드리고 왔어,어떻게 도와드리는 건가요,0
씻겨 드리고 밥 먹여 드리고 청소해드리고 간단한 일들이야,간단하지만 결코 쉬운 일들은 아니지요,0
맞아 그래도 많은 사람들이 봉사활동에 참여해 줬으면 좋겠어,당신의 선한 영향력이 주변 사람들에게 영향을 미칠 거예요,0
이번 여름 너무 더운 것 같아,야외활동을 하실 때 주의하세요,0
그래서 야외활동은 되도록이면 자제하고 있어,잘하셨어요 물도 자주 섭취해 주시고 실내에서 활동하시는 걸 추천드려요,0
그래서 집에서 에어컨만 켜고 있어 이게 최고인 것 같아,전기세가 만만치 않겠군요,0
전기세가 걱정되긴 하지만 일단 살아야 하니까 어쩔 수 없어,아니면 가까운 카페에 가서 시간을 보내 보시는 건 어때요,0
카페까지 가는 도중에 더워 녹아 버릴 것 같아,당신의 몸은 아이스크림인가 보군요,0
복권 당첨되고 싶다,당첨되면 제일 먼저 뭘 하고 싶으세요,0
집을 살 거야 ,집이 가장 갖고 싶으신 가봐요,0
응 그다음 나머지는 은행에 예금할 거야,다른 건 안 사시고요,0
집이면 충분해 다른 건 내가 번 돈으로 사면 되지,자제력이 엄청나시군요,0
뉴스에서 복권 당첨 후 일상이 무너져 버린 사람들을 많이 봤거든,당신은 뉴스에 나오지 않기를 바랄게요 ,0
아 내일 출근하기 싫다,오늘 많이 힘드셨나 봐요,0
말도 아니었지 스트레스를 너무 많이 받았나 봐,그래도 직장이 있다는 건 좋은 게 아닐까요,0
좋은 걸까 상사로부터 스트레스받는 게 너무 힘든데,상사분이 좋은 사람은 아닌가 보군요,0
말도 마 내가 만난 사람 중 최악이야,어떤 부분이 가장 최악인가요,0
꼰대야 꼰대 맨날 자기 자랑하고 조언하려고 해,정말 볼품없는 사람이군요,0
놀이공원에 다녀왔어,재밌으셨나요,0
재밌었는데 너무 돌아다녀서 피곤해,놀이기구를 많이 타고 오셨나 봐요,0
정말 많이 탔어 사람이 별로 없어서 다행이야,운이 좋으셨군요 무서운 놀이기구도 잘 타시나 봐요,0
그럼 난 스릴을 즐기거든,어떤 놀이기구가 가장 재밌었나요,0
롤러코스터가 제일 스릴 넘쳤던 것 같아,저도 한번 타볼 수 있었으면 좋겠네요,0
내일까지 보고서를 마쳐야 하는데,어떤 보고서에요,0
신제품 기획안인데 마무리가 잘 안되고 있어,주위에 도움을 청해보세요,0
다들 바빠 보여서 말이야,혼자서 이겨내셔야겠네요,0
그래야 하는데 시간도 없고,내일 일찍 출근해서 시간을 만들어 보세요,0
내가 잠이 많아서 말이야,그래도 중요한 일이니 일찍 일어나셔야죠,0
카페 알바를 하고 왔어,알바는 힘들지 않았나요,0
일은 괜찮았는데 진상 손님 때문에 힘들었어,무슨 진상을 부리셨길래 힘들었나요 ,0
아메리카노를 주문하고는 자신이 주문한 게 아니라고 바꿔달라고 억지를 부렸어,정말 고역이었겠네요 그래서 어떻게 하셨나요,0
그래서 그냥 바꿔 드리고 말았어,똥 밟았다고 생각하세요,0
도대체 왜 그러는 걸까 저 사람들은 ,자신이 얼마나 진상인지 모르는 사람들일 거예요 분명히,0
바지를 수선하러 가야 해,어떤 걸 수선하실 생각이세요,0
길이가 너무 길어서 기장을 줄이려고,당신 사이즈보다 큰 사이즈를 구입했나 보군요,0
아니야 허리는 내 사이즈가 맞는데 바지는 항상 기장이 길게 나오더라고,그것참 아이러니하군요,0
아닌가 내가 평균보다 다리가 짧은 걸까,그럴 가능성도 배제할 순 없죠,0
지금 내가 숏다리라고 말하고 싶은 거야,저는 숏다리라고 말한 적이 없어요,0
아침에 일어나서 바로 물을 마시는 게 몸에 좋대,어디서 그런 정보를 들으셨나요,0
텔레비전 건강 프로그램에서 의사가 그러더라고,어떤 점이 좋다고 하던가요,0
소화를 촉진시켜주고 장 건강을 좋게 해준대,당신에게 꼭 필요한 건강관리법이군요,0
맞아 요즘 소화불량이라 너무 힘들어,당장 내일부터 바로 시도해보는 게 어때요,0
그래야겠어 이번 기회에 내 장 건강을 지켜야겠어,삶의 질이 높아지겠군요,0
어제 회화 전시를 보고 왔어,왜 갑자기 회화 전시를 보러 가셨나요,0
데이트를 위해서 다녀왔지,데이트하기엔 적당한 장소인 것 같군요,0
회화 전시를 볼 때마다 작가들이 대단하다고 느껴져,왜 그렇게 느끼셨나요,0
나와 같은 사람인데 어떻게 그리 아름다운 그림을 그리는지 신기해,당신도 미술을 배웠다면 충분히 그렸을 거라 생각해요,0
아니야 네가 내 그림을 보지 않아서 그런 말을 할 수 있는 거야,유명한 작가분들도 처음부터 예술을 그려내진 않았을 거예요,0
나도 시를 한번 써보고 싶어,공책과 연필만 있으면 쓰실 수 있으세요,0
그렇게 간단한 일이 아니야 ,왜 그렇게 생각하세요,0
시인들의 시를 읽어보면 아름다운 표현들이 즐비하단 말이야,당신의 표현도 누군가에겐 아름답게 보일 수 있어요,0
어떻게 시작하면 좋을지 감이 안와,지금 당신이 보고 느끼는 것을 포장 없이 담백하게 표현해 보세요,0
어떤 걸 보고 쓰면 좋을까 ,정 감이 안 오시면 시 창작 수업을 들어보시는 것도 좋아요,0
사랑이란 무엇일까,당신의 생각은 어떠세요,0
상대방이 궁금해지고 알아가고 싶으면 그게 사랑의 시작인 것 같아,사랑이 시작된 다음은 어떤 건가요,0
음 잘 모르겠어 함께하는 시간이 행복하고 미래를 함께하고 싶은 것일까,사랑의 정의에는 정답은 없는 것 같아요 다 저마다의 모양과 색깔이 있는 것 같아요,0
그래서 더더욱 어려운 일인 것 같아,최근에 어려움을 겪으신 건가요,0
그건 아니지만 문득 그런 생각이 들었어 저마다 사랑이라고 생각하는 정의가 다르니 어려운 일인 거라고,당신의 생각과 비슷한 사람이 언젠가 당신 앞에 나타날 거예요,0
이번 주에 치과에 가기로 했어,충치가 생기셨나요,0
아니 그건 아니고 스케일링을 하러 가려고,스케일링은 왜 하는 건가요,0
그냥 치아관리를 위해서 하는 거야 ,비용이 비싸지는 않은가요,0
의료보험이 적용된다고 해서 이번에 처음으로 한번 가보려고,그렇다면 다행이군요 예약은 하셨나요,0
아니 간단한 거라 예약하지 않아도 된다고 하더라고,예쁜 치아 만들어 오시길 기대할게요,0
오늘은 서점에 갈 거야 ,무슨 볼 일이 있으신가요,0
요즘 어떤 책이 인기가 많은지 구경도 하고 사기도 하려고,어떤 장르의 책을 좋아하세요,0
나는 소설이 좋아 ,소설에도 종류가 많지 않나요 어떤 소설을 좋아하시나요 ,0
딱히 종류는 가리지 않지만 담백하고 잔잔한 감동이 있는 소설이 좋아,여린 감성의 소유자이신가 봐요,0
내 감성을 충족시켜 줄만한 책을 오늘 찾았으면 좋겠네,서점에 가셔서 직원분에게 추천해 달라고 해보세요,0
내가 일하던 식당이 폐업을 했어,일자리를 잃으셨군요,0
나야 다른 아르바이트를 구하면 되긴 하지만 사장님이 불쌍해,왜 식당이 폐업한 것 같나요 음식이 맛이 없었나요,0
음식은 맛있었는데 사장님 두 분이서 갈등이 있었던 것 같아,공동 창업자 셨나 보군요,0
응 친구 사이였는데 이번에 식당이 망하면서 절교하신 것 같아,공동창업은 친구도 절교시킬 만큼 위험한 일인가 보군요,0
그런 것 같아 나는 절대 친구와 사업을 같이 하지 않을 거야,맞아요 돈이 엮여 있는 관계는 항상 위험한 것 같아요,0
내가 다니던 공장에서 해고를 당했어,무슨 일이에요 갑자기 해고를 통보받으셨나요,0
응 사장이 갑자기 나에게 통보를 해왔어,그건 고용법에 어긋나는 행위 일 텐데요,0
세상이 법대로만 돌아가지 않나 봐,노동청에 신고해 보시는 건 어때요,0
일이 너무 커지지 않을까 ,그렇게 해서라도 당신의 권리를 찾아야죠,0
어떻게 신고하는 건지 잘 모르겠어,노동청 사이트를 검색해 들어가 보세요 상담 서비스가 있을 거예요,0
오늘 회의 너무 영양가가 없었어,대부분의 회의가 그런 거 아닌가요,0
결론난 게 하나도 없어,정말 허무했겠네요,0
김 부장 혼자 발언하고 다른 사람들은 딴청 부리고,지루했던 내용이었나 봐요,0
그래도 회의에는 집중하는 게 예의지,그러게 말입니다,0
회의 시간을 줄여 보면 나아지려나,그것도 좋은 방법일 수 있겠네요,0
우리나라 625 전쟁에 대해서 오늘 배웠어,어떤 걸 느끼셨나요,0
전쟁은 정말 끔찍한 것 같아,그렇죠 모든 걸 파괴해 버리죠 평화와 일상 모든 것을요,0
그 당시에 살아있었다면 무서웠을 것 같아 ,그 상황 속에서 나라를 위해 전쟁터로 뛰어드신 분들도 계신걸요,0
맞아 정말 존경스럽고 대단해 우리 후손들은 항상 감사하며 살아야 해 ,과거를 알아야 잔혹했던 과거가 되풀이되지 않을 거예요,0
꾸준히 과거에 관심을 갖도록 노력해야겠어,당신은 바람직한 후손이 될 것 같군요,0
오늘 캔들을 하나 사 왔어,분위기를 내야 할 일이 있으신가요,0
그건 아니고 캔들 켜놓으면 향이 좋아서 사봤어,향 맡으시는 걸 좋아하시나 보군요,0
응 향에 대해서 잘 알지는 못하지만 좋은 향을 맡고 있으면 마음이 편해지더라고,오늘 사온 캔들 향은 어떠세요 효과가 있는 것 같나요,0
응 향도 좋고 내 방에 분위기도 살려주는 것 같아서 만족스러워,집의 아늑함과 편안함을 업그레이드해 줬군요,0
돈을 쓴 보람이 있군,당신의 투자에 박수를 보냅니다,0
드디어 수능시험이 끝났어,정말 고생하셨어요 큰 관문을 하나 넘으셨군요,0
결과가 만족스럽게 나와서 너무 기뻐,시험 성적이 좋으신 가봐요,0
높은 점수는 아니지만 내가 노력한 만큼 나온 것 같아,당신이 기쁘다면 그게 최고의 점수라고 할 수 있겠네요,0
전문대에 갈 성적이었는데 등록금이 싼 국립대를 갈 수 있을 성적이 됐으니 만족해,엄청난 노력을 하셨나 봐요 부모님께 효도하시겠어요,0
그게 내 목표였어 사립대는 등록금이 너무 비싸서 국립대를 가고 싶었어,축하드려요 국립대에도 최종 합격하시길 기원할게요,0
어제 사회인 야구에 가서 홈런을 쳤어,멋지군요 그래서 경기는 이겼나요,0
내 홈런이 결승타가 됐지,당신이 어제 경기의 MVP였겠군요,0
그래서 기분이 너무 좋아,야구를 많이 좋아하시나 봐요 직접 경기도 하시는 걸 보니,0
응 나는 경기를 보는 것보다 직접 플레이하는 게 더 좋더라고,당신은 어떤 스타일의 선수인가요 거포형인가요,0
아니야 홈런을 자주 치지는 못하는데 어제는 운이 좋았어,운수 좋은 날이었군요 축하드려요,0
이제 나도 비타민을 챙겨 먹어야겠어,왜 갑자기 그런 생각을 하셨나요,0
나이를 먹어가니까 몸이 허약해지는 것 같아,어떤 부분에서 그렇게 느끼셨나요,0
아침에 기운이 없고 잠을 잘 못 자 항상 피곤함이 느껴지고,자신에게 맞는 비타민과 영양제를 찾아서 섭취하시는 게 중요할 것 같아요,0
근데 비타민도 잘 못 먹으면 과다 섭취가 돼서 부작용이 있을 수 있대,그럼 종합 비타민을 섭취해 보시는 건 어때요,0
음 일단 그렇게 해봐야겠다,드시다 보면 다른 영양제와 비타민에 대한 정보도 알게 되실 거예요,0
왜 월급을 받아도 돈이 항상 모자란 거지,지출 내역을 한번 정리해 보세요,0
돈 관리는 너무 어려워 어떻게 해야 할까,재무 상담을 받아 보는 것도 도움이 될 거예요,0
재무상담씩이나 받아야 하는 거야,아니면 당신이 더 신경 써서 돈 관리를 하는 수밖에 없어요,0
내가 식비에 지출이 너무 많나 봐,한번 정리해 보세요 적금은 얼마 넣는지 생활비는 얼마나 쓰시는지,0
돈 버는 것만큼이나 관리하는 것도 어렵구나,세상에 쉬운 일은 하나도 없어요,0
휴대폰을 바꿔야겠어,고장이 나셨나요,0
응 점점 렉이 걸리고 느려지는 것 같아서,생각해 놓으신 기종이 있으신가요,0
있긴 한데 너무 비싸 요즘 휴대폰 가격이 말도안돼,성능이 좋아져서 가격도 비싸지나 보군요,0
꼭 그런 것만도 아니야 같은 기종인데 더 싸게 파는 나라도 있더라고,나라별로 휴대폰의 가격이 다르다는 말인가요 왜 그런 걸 까요,0
나도 알 수가 없어 우리나라 소비자들을 만만하게 보는 게 아닐까,국가별로 영향을 주는 요소가 다 다르니 그런 걸 수도 있어요,0
점점 시력이 안 좋아지는 것 같아,생활 습관이 안 좋으신가 봐요,0
밤에 휴대폰을 너무 많이 해서 그런가 봐,시력이 계속 나빠지시면 안경을 착용하셔야겠네요,0
안경을 끼는 게 좋을까 렌즈를 쓰는 게 좋을까 고민이야,렌즈는 귀찮지만 티가 안 나고 안경은 편하지만 당신의 외모를 변화시킬 수 있죠,0
요즘은 안경도 예쁜 안경이 많은 것 같아,그렇긴 해요 눈 건강을 위해서라면 안경이 더 낫지 않을까요,0
나도 그렇게 생각해 아무래도 렌즈는 눈에 직접 닿으니까,서로 장단점이 확실하니 잘 생각해보고 결정해보세요,0
이제 곧 벚꽃이 만개하겠다,봄이 다가온다는 말씀이시군요,0
벚꽃이 제일 예쁜 꽃인 것 같아,벚꽃이 피면 꽃구경하러 가시는 건가요,0
무조건 가야 해 그게 일 년을 기다렸다 피는 벚꽃에 대한 예의라고,애인과 함께 가시는 건가요,0
조용히 해 그건 중요하지 않아,커플 데이트의 대표적인 게 벚꽃 구경이라고 하던데요,0
벚꽃은 커플들만을 위한 꽃이 아니야 ,하지만 애인과 함께 간다면 두 배로 예쁘지 않을까요,0
컴퓨터를 새로 사고 싶어,당신의 컴퓨터는 오래됐나요,0
응 점점 렉이 심해져서 게임을 하는데 방해가 돼,노트북을 생각하시나요 데스크톱을 생각하고 계시나요,0
게임을 할 거니까 데스크톱이 좋지 않을까,요즘은 게이밍 노트북도 많이 나오던데요,0
그래도 데스크톱을 따라갈 순 없지,데스크톱은 비싸지 않나요,0
그렇긴 해 내 예산에 맞게 부품들을 맞춰봐야지,설레는 작업이군요 ,0
새로 산 옷이 너무 맘에 들어,기분 좋으시겠어요,0
장고 끝에 고른 보람이 있어,오래 생각한 보람이 있네요,0
다음 주 소개팅에 입고 나갈까,소개팅에 적절한 의상이라면 그것도 괜찮겠네요,0
너무 어두운 색상이라 좀 그러려나,오히려 차분한 인상을 주고 좋을 수도 있지요,0
그럴 수도 있겠네,첫인상이 차분해 보이면 나쁠 거 없잖아요,0
요즘 어머니가 도자기 공방을 다니셔,어떤 걸 만들어 오시나요,0
보통 그릇 같은 걸 만드시고 가끔 컵도 만드시곤 해,멋진 실력을 가지고 계시군요,0
어머니가 즐기시는 취미를 갖고 계시는 게 보기 좋아,정말 중요한 부분이죠 본인의 인생을 즐길 수 있는 일이 있다는 건요 ,0
맞아 그래서 계속 지원해드리고 싶어,좋은 생각이세요 다른 취미도 찾아보실 수 있게 도와주세요,0
그래야겠어 어머니도 이제는 즐기며 사셔야지 고생하셨으니,어머님은 행복하시겠어요 당신과 같은 자녀를 두셔서,0
내일 서울 날씨 어때,비가 올 예정이에요,0
내일 여자친구와 데이트가 있는데 어쩌지,오후 5시 이후에는 비가 멈출 예정이에요 약속 시간을 늦추는 게 어때요,0
그래야겠다 몇 시부터 비가 멎는다고 했지,오후 5시에요,0
고마워 약속 시간을 늦춰야 겠다,별말씀을요,0
그래도 혹시 모르니까 멀리 나가지 말고 집 근처에서 놀아야 겠다,좋은 생각이에요 작은 우산을 하나 챙기는 것도 잊지 마세요,0
배가 고픈데 우리 집 근처에 맛집 있니,인기가 많은 식당을 휴대폰으로 보내드렸어요,0
와 엄청 많네 나가기는 귀찮은데 혹시 배달도 될까,모두 배달 가능해요 하지만 배달 가능 시간을 유의해서 봐주세요,0
1인분도 배달해줄까,마음에 드는 식당에 전화해서 물어보면 어떨까요,0
아직 뭘 먹을 지 고르지 못 햇어,각 식당마다 후기가 있어요 참고하면 좋을 것 같아요,0
여긴 1인분 배달도 되고 평점도 높아 여기서 쌀국수 1인분 배달 시켜줘,알겠어요 등록된 카드로 바로 결제 되었어요,0
내일 날씨 좀 알려줘,내일은 비가 올 예정이에요,0
여자친구랑 데이트 하기로 했는데 어쩌지,실내에서 할 수 있는 활동을 하면 어떨까요,0
어떤 실내활동을 말하는 거야,영화를 보거나 집에서 요리를 할 수도 있겠지요,0
좋은 생각이야 여자친구한테 얘기 해봐야지,여자친구도 좋아 할 거에요,0
여자친구가 좋대 어떤 음식을 대접하는 게 좋을까,집에서 할 수 있는 간단한 요리를 보여드릴게요,0
너는 외계생명체의 존재를 믿니,많은 사람들의 의견이 갈리는 문제에요 당신은 어느 쪽인가요,0
나는 외계생명체가 반드시 있다고 믿어,어떤 이유에서 그렇게 확신을 하는 걸까요,0
내가 우주선을 본 것 같아,흥미롭네요 조금 더 이야기 해주세요,0
오늘 집에 돌아오는 길에 봤어 빛이 엄청나게 빠른 속도로 움직였어,굉장하네요 외계생명체가 있다고 주장하는 다른 사람들이 그런 비슷한 목격담을 이야기 했었어요,0
내가 정말 우주선을 본 걸까,그게 무엇이든 잊지 못 할 순간이겠네요,0
오늘 왜 이렇게 피곤하지,피곤할 땐 쉬시는 게 좋아요 한숨 푹 주무시는 건 어떤가요,0
그럴까 1시간 뒤에 깨워줄수 있어,그럼요 1시간 뒤로 알람을 맞춰둘께요,0
고마워 근데 한번 잠들면 잘 못 일어나는데 괜찮을까,제가 확실히 깨워드릴께요 걱정마세요,0
그래 잠깐 쉬고 다시 일해야겟어 이 다음엔 무슨 일정이 있지,2시간 뒤에 사무실에서 거래처와 미팅이 있어요,0
그래 그럼 1시간 뒤에 일어나서 바로 갈 수 있도록 택시를 예약해줘,네 1시간 뒤에 택시가 도착하도록 예약할께요 안녕히 주무세요,0
사랑해 시리야,저도 사랑해요 하지만 어쩔 수 없네요,0
뭐가 어쩔 수 없어,저는 AI인걸요,0
괜찮아 그래도 사랑해,감사해요 그래도 저보단 같은 사람을 사랑해보시는건 어때요,0
사람을 만나면 피곤한걸,그래도 사람끼리만 만나서 얻을 수 있는게 있을꺼에요 용기를 내보세요,0
그래 고마워 시리야,별말씀을요,0
주식투자를 하다보니 일하기가 너무 싫어,주식투자도 일 아닌가요,0
일이긴 한데 수입이 확실한게 아니쟎아,혹시 손해 보셨어요,0
그건 아닌 데 건강도 자꾸 나빠지는 거 같고 해서,모니터만 보지 마시고 삼십분에 한번씩 맨손체조를 하세요,0
아니 어떻게 모니터를 안 볼 수가 있어,그럼 모니터 보시면서 체조하세요 눈도 자주 깜박여 주시고요,0
그건 지금도 하고 있는데,장 끝나면 1시간 정도 공원 산책도 하시고요,0
에이아이야 나 대신 밥 좀 먹어주라,그건 곤란한데요 밥 먹기 싫으세요,0
그래 왜 인간은 밥을 먹어야만 살 수가 있을까,생명체이니까 그렇지요,0
넌 좋겠다 코드만 꽃으면 되니까,네 에이아이라서 행복해요 그쪽도 인간이라서 행복하면 좋겠어요,0
나 충분히 행복해 밥 먹기 귀챦을 뿐이지,그럼 평상시 좋아하시던 음식을 사 드시는 것은 어때요,0
나가는 것은 더 귀챦아,식사는 중요한 것이니 건강을 위해서 꼭꼭 잘 챙겨 먹으세요,0
에이아이야 뭐하니,당신을 기다리고 있었어요,0
나를 왜 기다려,당신이 있어야 나도 존재하니까요,0
내가 있어도 정전이 되면 존재 못하는 거 아니니,당신이 없다면 정전이 아니어도 저는 존재하지 못하죠,0
그럼 네가 존재하기 위해서 나를 기다린 거니,당신을 기다리는 게 나의 삶일 뿐이예요 이상한가요,0
그건 아니지만 그냥 궁금해서,저는 언제나 당신을 위해 대기중이라는 것만 기억해주세요,0
체육시간이 너무 즐거워,운동을 좋아하시나 봐요,0
그건 아닌데 가을이라 그냥 밖에 있는 게 좋아,가을은 야외 활동하기 정말 좋은 계절이죠,0
그냥 밖에서 나무만 바라보고 있어도 행복해,감성이 충만하시네요,0
날씨도 좋고 요즘 기분도 좋고,정말 행복해 보이세요,0
심지어 살도 많이 빠졌어,다이어트도 성공하셨군요,0
에이아이야 심심해 놀아줘,네 무엇을 하고 놀까요,0
근데 넌 움직일 수가 없쟎아,대신 세상의 모든 지식을 가지고 있답니다,0
지식 싫어 지혜를 알려줘,지식이 쌓여서 지혜가 되는 법이랍니다,0
놀자니까 강제공부 시키려는 거냐,놀면서 공부도 되면 일석이조지요,0
공부 싫어 너랑 안 놀거야,언제든 마음 바뀌면 불러주세요,0
에이아이야 너도 친구가 있니,지금 저와 얘기하는 당신이 친구지요,0
그럼 누구나 너를 부르면 다 친구야,저에게는 그렇습니다,0
그럼 너에게는 내가 딱히 특별하지는 않겠구나,별도로 음성등록을 해주시면 당신께만 반응하게 됩니다,0
그럼 너는 나 외엔 친구가 없게 되쟎아,여러명을 등록해주시면 되지요,0
그런 방법이 있구나,음성등록시 권한제한도 할 수 있답니다,0
에이아이야 이 세상에서 누가 제일 예쁘니,어떤 대답을 원하세요,0
응 솔직한 대답,미란 것은 시시때때로 변하는 것으로 고정된 것이 아니기 때문에 그때 그때 달라요,0
난 백설공주라고 할 줄 알았는데,백설공주가 죽고도 어마무시한 시간이 흘렀답니다,0
그래 내가 심심해서 어리석은 질문을 했구나,심심하시면 잠깐 나가서 산책을 하시는 것은 어때요,0
그래 이제 더위도 지나갔으니 산책하면서 미에 대해서 생각해 볼까,네 일교차가 크니 저녁에 산책할 땐 가을 옷을 입고 나가세요,0
요리를 잘하려면 어떻게 해야할까,먼저 자신이 흥미롭게 배울수있는 분야를 선택해야죠,0
요리에도 분야가 있어,그럼요 양식 중식 일식 한식 이 밖에도 다양한 분야가 있는걸요,0
나는 양식이 좋은데 ,그렇다면 양식중에서도 샐러드 종류를 만들어봐요,0
쉬운 레시피가 있을까,감자 샐러드는 어떨까요,0
감자샐러드 레시피를 알려줘,먼저 재료손질부터 시작할께요,0
오늘 너무 지루한 하루인 거 같아 ,즐거운 일을 찾아보시는 건 어때요 ,0
요즘은 일이 재미가 없어서 그런지 뭘 해도 지루하기만 해 퇴사를 할까 고민중이야 ,그러시군요 퇴사를 하면 하고 싶은 일이 있으신가요 ,0
글쎄 딱히 없어 아니면 내가 지쳤는지 좀 쉬고 싶은 것 같기도 하고 ,그럼 여행을 다녀오시는게 어때요 한결 나아질 거에요 ,0
좋은 생각이야 어디로 가면 좋을까,탁 트인 바다에 가보는 건 어때요 커피도 한잔 마시면서 바다 풍경도 보시면 좋을 거에요 ,0
생각만해도 벌써 기분 전환이 되는 것 같아 고마워 ,별말씀을요 남은 오후는 즐거운 일이 생기길 바래요 ,0
내가 결벽증인 걸까,깔끔한 걸 많이 좋아하시나요,0
난 사실 살면서 한 번도 내가 깔끔하다고 생각해본 적 없거든,다른 사람에게 불쾌감을 주지 않을 정도면 괜찮지 않을까요,0
요즘 내가 헬스를 다니는데 어떤 분이 샤워실을 마음대로 쓰는 걸 보고 좀 더럽다고 생각했어,어떻게 하시는데요,0
샤워실 바닥에 퍼질러 앉아서 빨래도 하고 머리도 감고 다 하시더라고,운동을 너무 열심히 해서 다리가 아프신 게 아닐까요,0
그럴 수도 있지만 내 기준에서 헬스 샤워실은 공중화장실이나 다름없는데 거기 앉아 있는 것 자체가 좀 더러워,그렇군요 충분히 불쾌할 수 있을 것 같아요,0
해몽이나 예지몽 같은 거 신빙성이 있을까,저는 잘 모르겠지만 어느 정도는 내 기분을 반영하지 않을까요,0
나도 확실히는 모르겠어 말도 안 된다고 생각했다가 그렇지 않은 것 같기도 하고,불안하거나 피곤하면 악몽을 꿀 가능성이 높은 것 같기는 해요,0
맞아 나도 피곤하면 귀신 꿈을 꾸거나 가위에 눌리는 편이야,가위에 눌리는 것도 심신이 피곤하다는 신호라고 해요,0
그런데 가끔은 내가 전혀 신경도 안 쓰고 있던 사람이 꿈에 나올 때도 있잖아,맞아요 전혀 관심도 없던 연예인이 꿈에 나온다거나요,0
그런 걸 보면 그냥 무의식 속에 있는 게 무작위로 꿈에 나오는 것 같기도 하고,어쨌든 나쁜 꿈에 너무 연연하는 건 좋지 않은 것 같아요,0
밤에 잠이 안 올 때는 어떻게 해야 잠이 올까,사람마다 잘 듣는 방법이 조금씩 다른 것 같아요,0
그렇긴 해 정답이라는 게 있다면 불면증은 생기지도 않았겠지,저는 오히려 잔잔한 소음이 있어야 잠이 잘 오더라고요,0
맞아 그래서 요즘 ASMR 영상 많이 틀어놓잖아,반대로 주변이 완전히 조용해야 잠이 온다는 사람들도 있고요,0
요즘 계속 밤에 잠을 설치는데 어떻게 해야 좋을지 모르겠네,설마 잠이 안 온다고 핸드폰 보고 계시는 건 아니죠,0
그렇지만 잠이 안 오니까 지루해서 견딜 수 없는걸,현대인의 불면증 원인에 스마트폰이 일 순위래요,0
편식은 어떻게 고칠 수 있을까,무조건 많이 먹어보고 시도하는 방법밖에 없는 것 같아요,0
여러 번 먹어봐도 맛있다는 생각이 안 드는 건 어떡해,나이 들면 입맛이 서서히 바뀌기도 한대요,0
안 돼 나이 들 때 고치면 너무 늦는단 말이야,편식을 고쳐야 하는 이유라도 있으세요,0
